BeforeFilesDeps,AfterFilesDeps,ChangedFileDeps,BeforeCommitDeps,AfterCommitDeps,ChangedDeps,JavaFileNum,TotalChangedLines,FileAddNum,FileDeleteNum,FileChangedNum,CommitComplexity,LastCommitComplexity,changedComplexity,CommitTokenCount,LastCommitTokenCount,changedToken,CommitMethodNum,LastCommitMethodNum,ChangedMethodNum,A2A,Tag
0,88,88,38155,38727,572,13,1250,12,0,12,74,0,74,4425,33,4392,55,0,55,98.91122278,NoArchChanged
106,125,19,17874,17964,90,6,195,1,0,1,412,399,13,16045,14939,1106,254,241,13,89.30369128,ArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
82,82,0,5988,5988,0,2,15,0,0,0,101,100,1,2683,2559,124,24,24,0,100,NoArchChanged
24,24,0,5988,5988,0,2,38,0,0,0,32,29,3,2598,2322,276,20,17,3,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
33,33,0,2994,2994,0,1,6,0,0,0,212,211,1,5002,4981,21,65,64,1,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
27,27,0,5988,5988,0,2,25,0,0,0,111,107,4,4351,4198,153,76,74,2,100,NoArchChanged
49,49,0,5988,5988,0,2,1,0,0,0,245,245,0,11372,11365,7,88,88,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
84,84,0,8982,8982,0,3,6,0,0,0,195,195,0,6775,6671,104,127,127,0,100,NoArchChanged
19,19,0,5988,5988,0,2,34,0,0,0,14,14,0,1868,1868,0,11,11,0,100,NoArchChanged
115,115,0,11976,11976,0,4,16,0,0,0,378,375,3,13181,13074,107,172,172,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,2995,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
154,156,2,5988,5990,2,2,67,0,0,0,360,356,4,11663,11060,603,126,125,1,99.95751912,NoArchChanged
317,317,0,5990,5990,0,2,20,0,0,0,471,470,1,16782,16581,201,218,217,1,100,NoArchChanged
26,26,0,5990,5990,0,2,11,0,0,0,116,114,2,5205,5169,36,41,41,0,100,NoArchChanged
80,89,9,11980,12004,24,4,111,1,0,1,149,141,8,5495,4980,515,98,90,8,99.83029275,NoArchChanged
40,42,2,9003,9006,3,3,95,1,0,1,109,100,9,4663,4233,430,65,57,8,98.93162393,NoArchChanged
12,12,0,3002,3002,0,1,8,0,0,0,21,19,2,976,929,47,16,16,0,100,NoArchChanged
156,156,0,6004,6004,0,2,122,0,0,0,364,360,4,12871,11663,1208,127,126,1,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,3002,3002,0,1,7,0,0,0,68,68,0,1573,1526,47,33,33,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
94,94,0,3002,3002,0,1,2,0,0,0,69,68,1,1586,1573,13,33,33,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3003,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
71,71,0,9006,9006,0,3,29,0,0,0,137,136,1,6520,6248,272,94,93,1,100,NoArchChanged
71,71,0,9006,9006,0,3,93,0,0,0,145,137,8,7004,6520,484,98,94,4,100,NoArchChanged
2,2,0,3002,3002,0,1,0,0,0,0,2,2,0,227,224,3,1,1,0,100,NoArchChanged
20,20,0,3002,3002,0,1,4,0,0,0,116,116,0,3434,3414,20,41,41,0,100,NoArchChanged
155,154,1,6004,6002,2,2,38,0,0,0,356,349,7,9109,8886,223,127,121,6,99.9137931,NoArchChanged
0,15,15,6002,6032,30,2,360,2,0,2,63,0,63,2370,0,2370,10,0,10,98.03921569,NoArchChanged
141,126,15,18096,18006,90,6,234,0,2,2,93,145,52,6241,7802,1561,46,52,6,98.03921569,NoArchChanged
344,344,0,21007,21007,0,7,9,0,0,0,531,522,9,12550,12481,69,249,249,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
736,738,2,57019,57038,19,19,290,0,0,0,1221,1256,35,37132,38994,1862,558,572,14,99.9137931,NoArchChanged
738,736,2,57038,57019,19,19,290,0,0,0,1256,1221,35,38994,37132,1862,572,558,14,99.9137931,NoArchChanged
490,524,34,54018,54468,450,18,613,6,0,6,733,637,96,22248,19220,3028,321,305,16,97.37171464,ArchChanged
524,490,34,54468,54018,450,18,613,0,6,6,637,733,96,19220,22248,3028,305,321,16,97.37171464,ArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
736,738,2,57019,57038,19,19,290,0,0,0,1221,1256,35,37132,38994,1862,558,572,14,99.9137931,NoArchChanged
738,736,2,57038,57019,19,19,290,0,0,0,1256,1221,35,38994,37132,1862,572,558,14,99.9137931,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
11,11,0,3001,3001,0,1,9,0,0,0,52,50,2,3630,3569,61,31,31,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3002,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
35,38,3,9003,9009,6,3,24,1,0,1,353,350,3,10305,10096,209,286,285,1,99.91386736,NoArchChanged
0,0,0,3004,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
38,35,3,9009,9003,6,3,24,0,1,1,350,353,3,10096,10305,209,285,286,1,99.91386736,NoArchChanged
35,38,3,9003,9009,6,3,24,1,0,1,353,350,3,10305,10096,209,286,285,1,99.91386736,NoArchChanged
748,750,2,60060,60080,20,20,299,0,0,0,1271,1308,37,40701,42624,1923,589,603,14,99.91394148,NoArchChanged
752,782,30,78104,78676,572,26,1013,5,0,5,1424,1272,152,46540,40841,5699,623,590,33,97.29053772,ArchChanged
29,2,27,18156,18018,138,6,714,0,5,5,1,116,115,140,3916,3776,1,20,19,97.37390579,ArchChanged
0,0,0,3004,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
748,750,2,60060,60080,20,20,299,0,0,0,1271,1308,37,40701,42624,1923,589,603,14,99.91394148,NoArchChanged
752,815,63,90120,91320,1200,30,1360,9,0,9,1458,1272,186,48129,40841,7288,645,590,55,96.89054726,ArchChanged
2,2,0,3044,3044,0,1,0,0,0,0,1,1,0,140,140,0,1,1,0,100,NoArchChanged
815,752,63,91320,90120,1200,30,1343,0,9,9,1272,1458,186,40841,48129,7288,590,645,55,96.89054726,ArchChanged
0,0,0,3005,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
752,750,2,63084,63063,21,21,282,0,0,0,1309,1272,37,42764,40841,1923,604,590,14,99.91394148,NoArchChanged
0,0,0,3004,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,57,57,27027,27396,369,9,1049,9,0,9,149,0,149,5321,0,5321,41,0,41,96.973466,ArchChanged
0,0,0,3045,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3045,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
57,69,12,33484,33517,33,11,274,2,2,4,181,149,32,6911,5321,1590,67,41,26,99.59935897,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
32,32,0,9141,9141,0,3,2,0,0,0,107,107,0,3033,3053,20,26,26,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
32,32,0,9141,9141,0,3,2,0,0,0,107,107,0,3053,3033,20,26,26,0,100,NoArchChanged
32,32,0,9141,9141,0,3,2,0,0,0,107,107,0,3033,3053,20,26,26,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
17,17,0,6094,6094,0,2,61,0,0,0,56,50,6,2500,2011,489,41,36,5,100,NoArchChanged
0,0,0,3048,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
21,21,0,6094,6094,0,2,46,0,0,0,20,15,5,1334,1093,241,12,8,4,100,NoArchChanged
93,93,0,6094,6094,0,2,31,0,0,0,361,354,7,13465,13338,127,144,139,5,100,NoArchChanged
95,96,1,9141,9144,3,3,41,0,0,0,366,361,5,13797,13547,250,147,144,3,99.14250715,NoArchChanged
196,196,0,24384,24384,0,8,50,0,0,0,408,402,6,12686,12488,198,150,150,0,100,NoArchChanged
317,317,0,3048,3048,0,1,0,0,0,0,439,439,0,9653,9653,0,186,186,0,100,NoArchChanged
317,317,0,3048,3048,0,1,0,0,0,0,439,439,0,9653,9653,0,186,186,0,100,NoArchChanged
340,340,0,6096,6096,0,2,1,0,0,0,528,528,0,16481,16488,7,260,260,0,100,NoArchChanged
0,0,0,3049,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3049,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3049,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3049,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
3,3,0,3048,3048,0,1,1,0,0,0,17,17,0,501,512,11,11,11,0,100,NoArchChanged
48,48,0,3048,3048,0,1,0,0,0,0,26,26,0,694,689,5,17,17,0,100,NoArchChanged
143,143,0,3048,3048,0,1,18,0,0,0,315,321,6,7194,7336,142,94,96,2,100,NoArchChanged
63,63,0,6096,6096,0,2,10,0,0,0,25,25,0,1052,1070,18,17,17,0,100,NoArchChanged
52,52,0,6096,6096,0,2,23,0,0,0,200,197,3,6891,6758,133,107,106,1,100,NoArchChanged
0,0,0,3049,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
62,62,0,3048,3048,0,1,0,0,0,0,65,65,0,1769,1769,0,35,35,0,100,NoArchChanged
27,39,12,9144,9180,36,3,323,1,0,1,136,116,20,7671,5205,2466,59,41,18,99.95843724,NoArchChanged
318,318,0,3060,3060,0,1,0,0,0,0,439,439,0,9658,9653,5,186,186,0,100,NoArchChanged
17,17,0,6120,6120,0,2,1,0,0,0,57,57,0,5930,5930,0,35,35,0,100,NoArchChanged
40,96,56,30600,30890,290,10,925,7,0,7,194,134,60,12533,6932,5601,88,55,33,99.25373134,NoArchChanged
62,62,0,12356,12356,0,4,116,0,0,0,196,184,12,11722,10788,934,71,62,9,100,NoArchChanged
0,0,0,3090,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
3,3,0,3089,3089,0,1,3,0,0,0,7,6,1,570,574,4,3,3,0,100,NoArchChanged
11,11,0,3089,3089,0,1,1,0,0,0,77,77,0,1833,1813,20,43,43,0,100,NoArchChanged
43,39,4,15445,15425,20,5,25,0,0,0,43,39,4,2431,2294,137,30,28,2,99.58609272,NoArchChanged
88,95,7,30850,30890,40,10,396,1,0,1,193,173,20,12385,9727,2658,82,72,10,99.83450559,NoArchChanged
95,88,7,30890,30850,40,10,396,0,1,1,173,193,20,9727,12385,2658,72,82,10,99.83450559,NoArchChanged
88,95,7,30850,30890,40,10,396,1,0,1,193,173,20,12385,9727,2658,82,72,10,99.83450559,NoArchChanged
107,116,9,18534,18552,18,6,46,1,0,1,183,176,7,8935,8636,299,115,113,2,99.91742362,NoArchChanged
70,70,0,6184,6184,0,2,22,0,0,0,132,132,0,4606,4606,0,86,86,0,100,NoArchChanged
212,203,9,27828,27801,27,9,39,0,1,1,546,549,3,22662,22737,75,262,262,0,99.91742362,NoArchChanged
203,212,9,27801,27828,27,9,39,1,0,1,549,546,3,22737,22662,75,262,262,0,99.91742362,NoArchChanged
212,203,9,27828,27801,27,9,36,0,1,1,547,549,2,22710,22737,27,262,262,0,99.91742362,NoArchChanged
212,221,9,33979,34012,33,11,71,1,0,1,584,582,2,23924,23897,27,271,271,0,99.91742362,NoArchChanged
221,212,9,34012,33979,33,11,70,0,1,1,582,584,2,23897,23924,27,271,271,0,99.91742362,NoArchChanged
374,398,24,46335,46500,165,15,289,2,0,2,997,981,16,36435,35910,525,429,422,7,99.71134021,NoArchChanged
96,96,0,9300,9300,0,3,33,0,0,0,371,366,5,14074,13802,272,149,147,2,100,NoArchChanged
589,507,82,108500,107100,1400,35,1815,0,10,10,1377,1500,123,52250,62665,10415,579,644,65,98.55252275,NoArchChanged
518,600,82,113220,114700,1480,37,1817,10,0,10,1500,1377,123,62743,52328,10415,644,579,65,98.55252275,NoArchChanged
69,69,0,18600,18600,0,6,34,0,0,0,140,140,0,4032,4032,0,33,33,0,100,NoArchChanged
52,52,0,12400,12400,0,4,6,0,0,0,90,90,0,2270,2270,0,17,17,0,100,NoArchChanged
0,0,0,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
1126,1126,0,124000,124000,0,40,0,0,0,0,2091,2091,0,67061,67061,0,1084,1084,0,100,NoArchChanged
80,80,0,18600,18600,0,6,0,0,0,0,294,294,0,13971,13971,0,185,185,0,100,NoArchChanged
0,0,0,3101,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
4493,4490,3,812200,811938,262,262,4,0,0,0,8408,8413,5,372830,375162,2332,4162,4162,0,99.91786448,NoArchChanged
8432,8432,0,1602183,1602183,0,517,0,0,0,0,10147,10147,0,453604,453604,0,5341,5341,0,100,NoArchChanged
512,483,29,139455,138420,1035,45,173,0,0,0,1600,1600,0,71633,73162,1529,805,805,0,90.36850921,ArchChanged
183,183,0,43064,43064,0,14,3,0,0,0,300,300,0,20666,20748,82,216,216,0,100,NoArchChanged
115,115,0,27684,27684,0,9,0,0,0,0,465,465,0,19709,19740,31,364,364,0,100,NoArchChanged
350,350,0,6152,6152,0,2,8,0,0,0,448,446,2,10337,10291,46,193,192,1,100,NoArchChanged
71,76,5,9228,9240,12,3,96,1,0,1,106,97,9,3216,2880,336,62,58,4,98.85198852,NoArchChanged
0,0,0,3081,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
28,28,0,6160,6160,0,2,24,0,0,0,118,115,3,5896,5744,152,80,78,2,100,NoArchChanged
17,24,7,6160,6168,8,2,73,0,0,0,42,31,11,2657,2244,413,40,29,11,99.92125984,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
198,198,0,12336,12336,0,4,22,0,0,0,549,544,5,21662,21528,134,211,209,2,100,NoArchChanged
198,198,0,12336,12336,0,4,22,0,0,0,544,549,5,21528,21662,134,209,211,2,100,NoArchChanged
198,198,0,12336,12336,0,4,22,0,0,0,549,544,5,21662,21528,134,211,209,2,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
343,343,0,6168,6168,0,2,6,0,0,0,447,445,2,11137,11095,42,192,191,1,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
11,11,0,3084,3084,0,1,7,0,0,0,89,88,1,2174,2138,36,24,24,0,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3085,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
42,43,1,6168,6170,2,2,290,0,0,0,346,337,9,18627,16076,2551,321,312,9,100,NoArchChanged
0,0,0,3086,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
43,42,1,6170,6168,2,2,290,0,0,0,337,346,9,16076,18627,2551,312,321,9,100,NoArchChanged
42,43,1,6168,6170,2,2,290,0,0,0,346,337,9,18627,16076,2551,321,312,9,100,NoArchChanged
0,0,0,3086,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3086,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,66,66,27765,28224,459,9,1149,9,0,9,121,0,121,5766,0,5766,72,0,72,98.95913647,NoArchChanged
533,487,46,56448,55800,648,18,901,1,9,10,1148,1246,98,42546,46360,3814,608,669,61,90.46372476,ArchChanged
0,66,66,27900,28359,459,9,1149,9,0,9,121,0,121,5766,0,5766,72,0,72,98.9427634,NoArchChanged
0,0,0,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
34,34,0,3151,3151,0,1,0,0,0,0,305,305,0,9012,9012,0,282,282,0,100,NoArchChanged
0,0,0,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3152,3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
89,103,14,18906,18948,42,6,184,2,0,2,81,64,17,4634,3810,824,46,35,11,95.40186916,ArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
148,184,36,56844,57366,522,18,1637,3,0,3,675,486,189,27002,18095,8907,342,211,131,99.37718957,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
184,148,36,57366,56844,522,18,1637,0,3,3,486,675,189,18095,27002,8907,211,342,131,99.37718957,NoArchChanged
0,0,0,3159,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
148,184,36,56844,57366,522,18,1637,3,0,3,675,486,189,27002,18095,8907,342,211,131,99.37718957,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3188,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
14,14,0,3187,3187,0,1,2,0,0,0,12,12,0,2225,2179,46,10,10,0,100,NoArchChanged
402,439,37,38244,38508,264,12,396,1,0,1,909,834,75,28787,26307,2480,334,312,22,99.92242048,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
22,22,0,3209,3209,0,1,58,0,0,0,312,290,22,10519,9998,521,181,181,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
21,21,0,6418,6418,0,2,2,0,0,0,11,11,0,726,694,32,6,6,0,100,NoArchChanged
22,22,0,3209,3209,0,1,7,0,0,0,313,312,1,10571,10519,52,181,181,0,100,NoArchChanged
981,981,0,83434,83434,0,26,65,0,0,0,2604,2603,1,89768,89384,384,1153,1153,0,100,NoArchChanged
0,0,0,3210,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
905,926,21,51344,51520,176,16,130,1,0,1,1947,1932,15,52383,51624,759,706,692,14,95.06454062,ArchChanged
435,435,0,41860,41860,0,13,12,0,1,1,970,962,8,29384,29449,65,338,335,3,99.92553984,NoArchChanged
28,28,0,3220,3220,0,1,2,0,0,0,149,149,0,7653,7625,28,99,99,0,100,NoArchChanged
1103,1067,36,312340,310497,1843,97,340,0,1,1,2399,2409,10,166047,168505,2458,1507,1509,2,95.49005682,ArchChanged
0,0,0,3202,3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
427,428,1,9603,9606,3,3,72,0,0,0,614,605,9,14625,14303,322,268,263,5,99.8982706,NoArchChanged
0,0,0,3203,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3203,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
7,7,0,3202,3202,0,1,11,0,0,0,24,23,1,1114,1038,76,7,7,0,100,NoArchChanged
34,34,0,3202,3202,0,1,80,0,0,0,222,243,21,5107,5477,370,74,78,4,100,NoArchChanged
9,5,4,9606,9594,12,3,32,1,2,3,5,6,1,398,525,127,3,2,1,90.27088897,ArchChanged
0,0,0,3199,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
0,0,0,3199,3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,NoArchChanged
161,161,0,6396,6396,0,2,47,0,0,0,360,359,1,13154,12659,495,126,125,1,100,NoArchChanged
